food_id,name,group,portion_g,energy_kcal,protein_g,carbs_g,fat_g,calculated_kcal_from_macros,meal_suggestion,provenance
5044,"Quả thanh long, tươi",Quả chín,100,47.0,1.3,10.5,0.0,47.2,General,Viện Dinh dưỡng Quốc gia
5045,"Quả trứng gà, tươi",Quả chín,100,106.0,4.3,21.3,0.4,106.0,General,Viện Dinh dưỡng Quốc gia
5046,"Quất chín, tươi",Quả chín,100,42.0,0.9,9.6,0.0,42.0,General,Viện Dinh dưỡng Quốc gia
5047,"Quít, tươi",Quả chín,100,40.0,0.8,9.2,0.0,40.0,General,Viện Dinh dưỡng Quốc gia
5048,"Sầu riêng, tươi",Quả chín,100,138.0,2.5,28.3,1.6,137.6,General,Viện Dinh dưỡng Quốc gia
5049,"Sấu chín, tươi   ",Quả chín,100,49.0,1.3,10.9,0.0,48.8,General,Viện Dinh dưỡng Quốc gia
5050,"Táo ta, tươi",Quả chín,100,40.0,0.8,9.2,0.0,40.0,General,Viện Dinh dưỡng Quốc gia
5051,"Táo tây, tươi",Quả chín,100,50.0,0.5,11.71,0.09,49.65,General,Viện Dinh dưỡng Quốc gia
5052,"Vải, tươi   ",Quả chín,100,49.0,0.7,10.75,0.35,48.95,General,Viện Dinh dưỡng Quốc gia
5053,"Vải, khô",Quả chín,100,264.0,3.0,58.6,1.9,263.5,General,Viện Dinh dưỡng Quốc gia
5054,"Vú sữa, tươi",Quả chín,100,51.0,1.0,11.7,0.0,50.8,General,Viện Dinh dưỡng Quốc gia
5055,"Xoài chín, tươi",Quả chín,100,69.0,0.6,15.9,0.3,68.7,General,Viện Dinh dưỡng Quốc gia
5056,"Quả kiwi, tươi",Quả chín,100,68.0,1.14,14.66,0.52,67.88,General,Viện Dinh dưỡng Quốc gia
5058,Táo mèo,Quả chín,100,92.0,1.94,20.65,0.17,91.89,General,Viện Dinh dưỡng Quốc gia
5060,Dưa lưới,Quả chín,100,38.0,0.84,8.16,0.19,37.71,General,Viện Dinh dưỡng Quốc gia
5061,Măng cụt,Quả chín,100,65.0,0.6,14.4,0.6,65.4,General,Viện Dinh dưỡng Quốc gia
6001,Bơ,"Dầu, mỡ, bơ",100,756.0,0.5,0.5,83.5,755.5,General,Viện Dinh dưỡng Quốc gia
6002,"Dầu thảo mộc (Lạc, vừng, cám...)","Dầu, mỡ, bơ",100,897.0,0.0,0.0,99.7,897.3,General,Viện Dinh dưỡng Quốc gia
6003,"Mỡ lợn, muối","Dầu, mỡ, bơ",100,827.0,2.0,0.0,91.0,827.0,General,Viện Dinh dưỡng Quốc gia
6004,"Mỡ lợn, nước","Dầu, mỡ, bơ",100,896.0,0.0,0.0,99.6,896.4,General,Viện Dinh dưỡng Quốc gia
6005,Bơ thực vật,"Dầu, mỡ, bơ",100,729.0,0.5,0.1,80.7,728.7,General,Viện Dinh dưỡng Quốc gia
6006,Dầu bông,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6007,Dầu cám gạo,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6008,Dầu cọ,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6009,Dầu dừa,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6010,Dầu đậu tương,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6011,Dầu lạc,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6012,Dầu mè,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6013,Dầu ngô ,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6014,Dầu oliu,"Dầu, mỡ, bơ",100,900.0,0.0,0.0,100.0,900.0,General,Viện Dinh dưỡng Quốc gia
6023,Dầu hỗn hợp,"Dầu, mỡ, bơ",100,897.0,0.0,0.0,99.7,897.3,General,Viện Dinh dưỡng Quốc gia
7001,"Thịt bê, mỡ, tươi",Thịt và sản phẩm chế biến,100,144.0,19.0,0.0,7.5,143.5,General,Viện Dinh dưỡng Quốc gia
7002,"Thịt bê, nạc, tươi",Thịt và sản phẩm chế biến,100,85.0,20.0,0.0,0.5,84.5,General,Viện Dinh dưỡng Quốc gia
7003,"Thịt bò, loại I, tươi",Thịt và sản phẩm chế biến,100,118.0,21.0,0.0,3.8,118.2,General,Viện Dinh dưỡng Quốc gia
7004,"Thịt bò, loại II, tươi",Thịt và sản phẩm chế biến,100,167.0,18.0,0.0,10.5,166.5,General,Viện Dinh dưỡng Quốc gia
7005,"Thịt bò, lưng, nạc, tươi",Thịt và sản phẩm chế biến,100,121.0,23.07,0.1,3.16,121.12,General,Viện Dinh dưỡng Quốc gia
7005018,"Thịt bò, lưng, nạc, chần",Thịt và sản phẩm chế biến,100,157.0,34.43,4.87,0.0,157.2,General,Viện Dinh dưỡng Quốc gia
7006,"Thịt bò, lưng, nạc và mỡ, tươi",Thịt và sản phẩm chế biến,100,174.0,21.53,0.7,9.49,174.33,General,Viện Dinh dưỡng Quốc gia
7006018,"Thịt bò, lưng, nạc và mỡ, chần",Thịt và sản phẩm chế biến,100,189.0,32.13,15.21,0.0,189.36,General,Viện Dinh dưỡng Quốc gia
7007,"Thịt bồ câu, cả con non (ra ràng), tươi",Thịt và sản phẩm chế biến,100,340.0,17.5,0.0,30.0,340.0,General,Viện Dinh dưỡng Quốc gia
7008,"Thịt chó, sấn, tươi",Thịt và sản phẩm chế biến,100,338.0,16.0,0.0,30.4,337.6,General,Viện Dinh dưỡng Quốc gia
7009,"Thịt chó, vai, tươi",Thịt và sản phẩm chế biến,100,230.0,18.0,0.0,17.6,230.4,General,Viện Dinh dưỡng Quốc gia
7010,"Thịt cừu, nạc, tươi",Thịt và sản phẩm chế biến,100,219.0,16.4,0.0,17.0,218.6,General,Viện Dinh dưỡng Quốc gia
7011,"Thịt dê, nạc, tươi",Thịt và sản phẩm chế biến,100,122.0,20.7,0.0,4.3,121.5,General,Viện Dinh dưỡng Quốc gia
7011003,"Thịt dê, nạc, hấp",Thịt và sản phẩm chế biến,100,213.0,36.32,0.0,7.54,213.14,General,Viện Dinh dưỡng Quốc gia
7012,"Thịt gà rừng, tươi",Thịt và sản phẩm chế biến,100,141.0,24.4,0.0,4.8,140.8,General,Viện Dinh dưỡng Quốc gia
7013,"Thịt gà ta, tươi",Thịt và sản phẩm chế biến,100,199.0,20.3,0.0,13.1,199.1,General,Viện Dinh dưỡng Quốc gia
7014,"Thịt gà tây, tươi",Thịt và sản phẩm chế biến,100,218.0,20.06,0.04,15.3,218.1,General,Viện Dinh dưỡng Quốc gia
7015,"Thịt hươu, tươi",Thịt và sản phẩm chế biến,100,94.0,19.0,0.0,2.0,94.0,General,Viện Dinh dưỡng Quốc gia
7016,"Thịt lợn, mỡ, tươi",Thịt và sản phẩm chế biến,100,394.0,14.5,0.0,37.3,393.7,General,Viện Dinh dưỡng Quốc gia
7017,"Thịt lợn, nạc, tươi",Thịt và sản phẩm chế biến,100,139.0,19.0,0.0,7.0,139.0,General,Viện Dinh dưỡng Quốc gia
7018,"Thịt lợn, nửa nạc, nửa mỡ, tươi",Thịt và sản phẩm chế biến,100,260.0,16.5,0.0,21.5,259.5,General,Viện Dinh dưỡng Quốc gia
7018002,"Thịt lợn nửa nạc, nửa mỡ, luộc",Thịt và sản phẩm chế biến,100,220.0,13.98,0.0,18.22,219.9,General,Viện Dinh dưỡng Quốc gia
7019,"Thịt ngỗng, tươi",Thịt và sản phẩm chế biến,100,409.0,14.0,0.0,39.2,408.8,General,Viện Dinh dưỡng Quốc gia
7019002,"Thịt ngỗng, luộc",Thịt và sản phẩm chế biến,100,568.0,19.44,0.0,54.44,567.72,General,Viện Dinh dưỡng Quốc gia
7020,"Thịt ngựa, tươi",Thịt và sản phẩm chế biến,100,176.0,21.5,0.0,10.0,176.0,General,Viện Dinh dưỡng Quốc gia
7021,"Thịt thỏ nhà, tươi",Thịt và sản phẩm chế biến,100,158.0,21.5,0.0,8.0,158.0,General,Viện Dinh dưỡng Quốc gia
7022,"Thịt thỏ rừng, tươi",Thịt và sản phẩm chế biến,100,103.0,23.5,0.0,1.0,103.0,General,Viện Dinh dưỡng Quốc gia
7023,"Thịt trâu, tươi",Thịt và sản phẩm chế biến,100,97.0,20.39,0.89,1.37,97.45,General,Viện Dinh dưỡng Quốc gia
7024,"Thịt trâu, bắp, tươi",Thịt và sản phẩm chế biến,100,115.0,21.9,0.0,3.0,114.6,General,Viện Dinh dưỡng Quốc gia
7024002,"Thịt trâu bắp, luộc",Thịt và sản phẩm chế biến,100,171.0,32.69,0.0,4.48,171.08,General,Viện Dinh dưỡng Quốc gia
7024018,"Thịt trâu bắp, chần",Thịt và sản phẩm chế biến,100,153.0,29.2,0.0,4.0,152.8,General,Viện Dinh dưỡng Quốc gia
7025,"Thịt trâu, cổ, tươi",Thịt và sản phẩm chế biến,100,112.0,20.9,0.0,3.1,111.5,General,Viện Dinh dưỡng Quốc gia
7026,"Thịt trâu, đùi, tươi",Thịt và sản phẩm chế biến,100,112.0,21.2,0.0,3.0,111.8,General,Viện Dinh dưỡng Quốc gia
7027,"Thịt trâu, đùi, tươi",Thịt và sản phẩm chế biến,100,121.0,22.8,0.0,3.3,120.9,General,Viện Dinh dưỡng Quốc gia
7027002,"Thịt trâu thăn, luộc",Thịt và sản phẩm chế biến,100,180.0,34.03,0.0,4.93,180.49,General,Viện Dinh dưỡng Quốc gia
7027018,"Thịt trâu thăn, chần",Thịt và sản phẩm chế biến,100,161.0,30.4,0.0,4.4,161.2,General,Viện Dinh dưỡng Quốc gia
7028,"Thịt vịt, tươi",Thịt và sản phẩm chế biến,100,267.0,17.8,0.0,21.8,267.4,General,Viện Dinh dưỡng Quốc gia
7028002,"Thịt vịt, luộc",Thịt và sản phẩm chế biến,100,371.0,24.72,0.0,30.28,371.4,General,Viện Dinh dưỡng Quốc gia
7029,"Bầu dục bò, tươi",Thịt và sản phẩm chế biến,100,67.0,12.5,0.3,1.8,67.4,General,Viện Dinh dưỡng Quốc gia
7029002,"Bầu dục bò, luộc",Thịt và sản phẩm chế biến,100,91.0,16.89,0.41,2.43,91.07,General,Viện Dinh dưỡng Quốc gia
7030,"Bầu dục lợn, tươi",Thịt và sản phẩm chế biến,100,81.0,13.0,0.3,3.1,81.1,General,Viện Dinh dưỡng Quốc gia
7030002,"Bầu dục lợn, luộc",Thịt và sản phẩm chế biến,100,110.0,17.57,0.41,4.19,109.63,General,Viện Dinh dưỡng Quốc gia
7031,"Bì lợn, tươi",Thịt và sản phẩm chế biến,100,118.0,23.3,0.0,2.7,117.5,General,Viện Dinh dưỡng Quốc gia
7032,"Chân giò lợn, tươi",Thịt và sản phẩm chế biến,100,230.0,15.7,0.0,18.6,230.2,General,Viện Dinh dưỡng Quốc gia
7032002,"Thịt chân giò lợn, luộc",Thịt và sản phẩm chế biến,100,230.0,15.7,0.0,18.6,230.2,General,Viện Dinh dưỡng Quốc gia
7033,"Dạ dày bò, tươi",Thịt và sản phẩm chế biến,100,97.0,14.8,0.0,4.2,97.0,General,Viện Dinh dưỡng Quốc gia
7034,"Dạ dày lợn, tươi",Thịt và sản phẩm chế biến,100,85.0,14.6,0.0,2.9,84.5,General,Viện Dinh dưỡng Quốc gia
7034002,"Dạ dày lợn, luộc",Thịt và sản phẩm chế biến,100,106.0,18.25,0.0,3.63,105.67,General,Viện Dinh dưỡng Quốc gia
7035,"Đầu bò, tươi",Thịt và sản phẩm chế biến,100,185.0,18.1,0.0,12.5,184.9,General,Viện Dinh dưỡng Quốc gia
7036,"Đầu lợn, tươi",Thịt và sản phẩm chế biến,100,335.0,13.4,0.0,31.3,335.3,General,Viện Dinh dưỡng Quốc gia
7037,"Đuôi bò, tươi",Thịt và sản phẩm chế biến,100,137.0,19.7,0.0,6.5,137.3,General,Viện Dinh dưỡng Quốc gia
7038,"Đuôi lợn, tươi",Thịt và sản phẩm chế biến,100,467.0,10.8,0.0,47.1,467.1,General,Viện Dinh dưỡng Quốc gia
7039,"Gan bò, tươi",Thịt và sản phẩm chế biến,100,110.0,17.4,3.0,3.1,109.5,General,Viện Dinh dưỡng Quốc gia
7040,"Gan gà, tươi",Thịt và sản phẩm chế biến,100,111.0,18.2,2.0,3.4,111.4,General,Viện Dinh dưỡng Quốc gia
7040002,"Gan gà, luộc",Thịt và sản phẩm chế biến,100,155.0,25.28,2.78,4.72,154.72,General,Viện Dinh dưỡng Quốc gia
7041,"Gan lợn, tươi",Thịt và sản phẩm chế biến,100,116.0,18.8,2.0,3.6,115.6,General,Viện Dinh dưỡng Quốc gia
7041002,"Gan lợn, luộc",Thịt và sản phẩm chế biến,100,150.0,24.42,2.6,4.68,150.2,General,Viện Dinh dưỡng Quốc gia
7042,"Gan vịt, tươi",Thịt và sản phẩm chế biến,100,122.0,17.1,2.8,4.7,121.9,General,Viện Dinh dưỡng Quốc gia
7042002,"Gan vịt, luộc",Thịt và sản phẩm chế biến,100,156.0,21.92,3.59,6.03,156.31,General,Viện Dinh dưỡng Quốc gia
7043,"Gân chân bò, tươi",Thịt và sản phẩm chế biến,100,124.0,30.2,0.0,0.3,123.5,General,Viện Dinh dưỡng Quốc gia
7043006,"Thịt bò, gân, kho/om",Thịt và sản phẩm chế biến,100,175.0,21.05,7.02,7.02,175.46,General,Viện Dinh dưỡng Quốc gia
7044,"Lưỡi bò, tươi",Thịt và sản phẩm chế biến,100,164.0,13.6,0.2,12.1,164.1,General,Viện Dinh dưỡng Quốc gia
7044002,"Lưỡi bò, luộc",Thịt và sản phẩm chế biến,100,234.0,19.43,0.29,17.29,234.49,General,Viện Dinh dưỡng Quốc gia
7045,"Lưỡi lợn, tươi",Thịt và sản phẩm chế biến,100,178.0,14.2,1.4,12.8,177.6,General,Viện Dinh dưỡng Quốc gia
7045002,"Lưỡi lợn, luộc",Thịt và sản phẩm chế biến,100,254.0,20.29,2.0,18.29,253.77,General,Viện Dinh dưỡng Quốc gia
7046,"Lòng lợn (ruột già), tươi",Thịt và sản phẩm chế biến,100,167.0,6.9,0.8,15.1,166.7,General,Viện Dinh dưỡng Quốc gia
7047,"Lòng lợn (ruột non), tươi",Thịt và sản phẩm chế biến,100,44.0,7.2,0.8,1.3,43.7,General,Viện Dinh dưỡng Quốc gia
7047002,"Lòng lợn (ruột non), luộc",Thịt và sản phẩm chế biến,100,55.0,9.0,1.0,1.63,54.67,General,Viện Dinh dưỡng Quốc gia
7048,"Mề gà, tươi",Thịt và sản phẩm chế biến,100,99.0,21.3,0.6,1.3,99.3,General,Viện Dinh dưỡng Quốc gia
7048002,"Mề gà, luộc",Thịt và sản phẩm chế biến,100,127.0,27.31,0.77,1.67,127.35,General,Viện Dinh dưỡng Quốc gia
7049,"Óc bò, tươi",Thịt và sản phẩm chế biến,100,124.0,9.0,0.5,9.5,123.5,General,Viện Dinh dưỡng Quốc gia
7049002,"Óc bò, luộc",Thịt và sản phẩm chế biến,100,134.0,9.78,0.54,10.33,134.25,General,Viện Dinh dưỡng Quốc gia
7050,"Óc lợn, tươi",Thịt và sản phẩm chế biến,100,123.0,9.0,0.4,9.5,123.1,General,Viện Dinh dưỡng Quốc gia
7050002,"Óc lợn, luộc",Thịt và sản phẩm chế biến,100,134.0,9.78,0.43,10.33,133.81,General,Viện Dinh dưỡng Quốc gia
7051,"Phổi bò, tươi",Thịt và sản phẩm chế biến,100,103.0,15.2,0.0,4.7,103.1,General,Viện Dinh dưỡng Quốc gia
7052,"Phổi lợn, tươi",Thịt và sản phẩm chế biến,100,92.0,14.8,0.0,3.6,91.6,General,Viện Dinh dưỡng Quốc gia
7053,"Sườn lợn, tươi",Thịt và sản phẩm chế biến,100,187.0,17.9,0.0,12.8,186.8,General,Viện Dinh dưỡng Quốc gia
7054,"Tai lợn, tươi",Thịt và sản phẩm chế biến,100,126.0,21.0,1.3,4.1,126.1,General,Viện Dinh dưỡng Quốc gia
7054002,"Tai lợn, luộc",Thịt và sản phẩm chế biến,100,126.0,21.0,1.3,4.1,126.1,General,Viện Dinh dưỡng Quốc gia
7055,"Tim bò, tươi",Thịt và sản phẩm chế biến,100,89.0,15.0,0.6,3.0,89.4,General,Viện Dinh dưỡng Quốc gia
7055002,"Tim bò, luộc",Thịt và sản phẩm chế biến,100,131.0,22.06,0.88,4.41,131.45,General,Viện Dinh dưỡng Quốc gia
7056,"Tim gà, tươi",Thịt và sản phẩm chế biến,100,114.0,16.0,0.0,5.5,113.5,General,Viện Dinh dưỡng Quốc gia
7056002,"Tim gà, luộc",Thịt và sản phẩm chế biến,100,160.0,22.54,0.0,7.75,159.91,General,Viện Dinh dưỡng Quốc gia
7057,"Tim lợn, tươi",Thịt và sản phẩm chế biến,100,94.0,15.1,1.2,3.2,94.0,General,Viện Dinh dưỡng Quốc gia
7057002,"Tim lợn, luộc",Thịt và sản phẩm chế biến,100,138.0,22.21,1.76,4.71,138.27,General,Viện Dinh dưỡng Quốc gia
7058,"Tiết bò, tươi",Thịt và sản phẩm chế biến,100,75.0,18.0,0.4,0.2,75.4,General,Viện Dinh dưỡng Quốc gia
7058002,"Tiết bò, luộc",Thịt và sản phẩm chế biến,100,75.0,17.82,0.4,0.2,74.68,General,Viện Dinh dưỡng Quốc gia
7059,"Tiết lợn, luộc",Thịt và sản phẩm chế biến,100,44.0,10.7,0.0,0.1,43.7,General,Viện Dinh dưỡng Quốc gia
7060,"Tiết lợn, tươi",Thịt và sản phẩm chế biến,100,25.0,5.7,0.2,0.1,24.5,General,Viện Dinh dưỡng Quốc gia
7061,"Tủy xương bò, tươi",Thịt và sản phẩm chế biến,100,814.0,1.1,0.0,89.9,813.5,General,Viện Dinh dưỡng Quốc gia
7062,"Tủy xương lợn, tươi",Thịt và sản phẩm chế biến,100,749.0,2.3,0.0,82.2,749.0,General,Viện Dinh dưỡng Quốc gia
7063,Ba tê lợn,Thịt và sản phẩm chế biến,100,326.0,10.8,15.4,24.6,326.2,General,Viện Dinh dưỡng Quốc gia
7064,Chả lợn,Thịt và sản phẩm chế biến,100,517.0,10.8,5.1,50.4,517.2,General,Viện Dinh dưỡng Quốc gia
7065,Chả quế lợn,Thịt và sản phẩm chế biến,100,416.0,16.2,0.0,39.0,415.8,General,Viện Dinh dưỡng Quốc gia
7066,Dăm bông lợn,Thịt và sản phẩm chế biến,100,318.0,23.0,0.3,25.0,318.2,General,Viện Dinh dưỡng Quốc gia
7067,"Dồi lợn, chín",Thịt và sản phẩm chế biến,100,114.0,12.4,0.0,7.1,113.5,General,Viện Dinh dưỡng Quốc gia
7068,"Giò bò, chín",Thịt và sản phẩm chế biến,100,335.0,18.2,0.0,29.0,333.8,General,Viện Dinh dưỡng Quốc gia
7069,"Giò lụa, chín",Thịt và sản phẩm chế biến,100,205.0,16.9,1.8,15.0,209.8,General,Viện Dinh dưỡng Quốc gia
7070,"Giò thủ lợn, chín",Thịt và sản phẩm chế biến,100,553.0,16.0,0.0,54.3,552.7,General,Viện Dinh dưỡng Quốc gia
7071,"Lạp xường, lạp sườn",Thịt và sản phẩm chế biến,100,585.0,20.8,1.7,55.0,585.0,General,Viện Dinh dưỡng Quốc gia
7072,Nem chạo,Thịt và sản phẩm chế biến,100,116.0,12.1,12.9,1.6,114.4,General,Viện Dinh dưỡng Quốc gia
7073,Nem chua,Thịt và sản phẩm chế biến,100,125.0,20.7,3.2,3.3,125.3,General,Viện Dinh dưỡng Quốc gia
7074,Ruốc thịt lợn,Thịt và sản phẩm chế biến,100,369.0,46.6,0.0,20.3,369.1,General,Viện Dinh dưỡng Quốc gia
7075,Thịt bò khô,Thịt và sản phẩm chế biến,100,239.0,51.0,5.2,1.6,239.2,General,Viện Dinh dưỡng Quốc gia
7076,Thịt trâu khô,Thịt và sản phẩm chế biến,100,226.0,50.4,0.0,2.7,225.9,General,Viện Dinh dưỡng Quốc gia
7077,Xúc xích,Thịt và sản phẩm chế biến,100,535.0,27.2,0.0,47.4,535.4,General,Viện Dinh dưỡng Quốc gia
7078,Bột cóc,Thịt và sản phẩm chế biến,100,342.0,55.4,0.0,13.4,342.2,General,Viện Dinh dưỡng Quốc gia
7079,"Châu chấu, sống",Thịt và sản phẩm chế biến,100,130.0,24.3,0.0,3.6,129.6,General,Viện Dinh dưỡng Quốc gia
7080,"Ếch (thịt đùi), tươi",Thịt và sản phẩm chế biến,100,90.0,20.0,0.0,1.1,89.9,General,Viện Dinh dưỡng Quốc gia
7081,"Nhộng, tươi",Thịt và sản phẩm chế biến,100,111.0,13.0,0.0,6.5,110.5,General,Viện Dinh dưỡng Quốc gia
7082,"Lòng gà (cả bộ), tươi",Thịt và sản phẩm chế biến,100,119.0,17.88,1.79,4.47,118.91,General,Viện Dinh dưỡng Quốc gia
7083,"Thịt lợn, nạc vai, tươi",Thịt và sản phẩm chế biến,100,149.0,20.83,0.0,7.29,148.93,General,Viện Dinh dưỡng Quốc gia
7083002,"Thịt lợn nạc vai, luộc",Thịt và sản phẩm chế biến,100,126.0,17.65,0.0,6.18,126.22,General,Viện Dinh dưỡng Quốc gia
7084,"Thịt lợn, nạc mông, tươi",Thịt và sản phẩm chế biến,100,141.0,24.68,0.0,4.72,141.2,General,Viện Dinh dưỡng Quốc gia
7084002,"Thịt lợn nạc mông, luộc",Thịt và sản phẩm chế biến,100,120.0,20.92,0.0,4.0,119.68,General,Viện Dinh dưỡng Quốc gia
7085,"Thịt lợn, nạc thăn, tươi",Thịt và sản phẩm chế biến,100,118.0,23.0,0.04,2.9,118.26,General,Viện Dinh dưỡng Quốc gia
7085002,"Thịt lợn nạc thăn, luộc",Thịt và sản phẩm chế biến,100,100.0,19.49,0.03,2.46,100.22,General,Viện Dinh dưỡng Quốc gia
7086,"Thịt lợn nửa nạc, nửa mỡ, nướng",Thịt và sản phẩm chế biến,100,401.0,20.5,0.56,35.2,401.04,General,Viện Dinh dưỡng Quốc gia
7087,"Thịt gà công nghiệp, cánh, tươi",Thịt và sản phẩm chế biến,100,188.0,19.09,0.0,12.43,188.23,General,Viện Dinh dưỡng Quốc gia
7087002,"Thịt gà công nghiệp, cánh, luộc",Thịt và sản phẩm chế biến,100,261.0,26.51,0.0,17.26,261.38,General,Viện Dinh dưỡng Quốc gia
7088,"Thịt gà công nghiệp, đùi, tươi",Thịt và sản phẩm chế biến,100,137.0,18.0,0.89,6.8,136.76,General,Viện Dinh dưỡng Quốc gia
7088002,"Thịt gà công nghiệp, đùi, luộc",Thịt và sản phẩm chế biến,100,190.0,25.0,1.24,9.44,189.92,General,Viện Dinh dưỡng Quốc gia
7089,"Thịt gà công nghiệp, lườn, raw",Thịt và sản phẩm chế biến,100,134.0,22.86,0.0,4.68,133.56,General,Viện Dinh dưỡng Quốc gia
7090,"Thịt ngan, tươi",Thịt và sản phẩm chế biến,100,288.0,17.05,0.0,24.45,288.25,General,Viện Dinh dưỡng Quốc gia
7090002,"Thịt ngan, luộc",Thịt và sản phẩm chế biến,100,400.0,23.68,-0.03,33.96,400.24,General,Viện Dinh dưỡng Quốc gia
7091,"Chả lá lốt, rán",Thịt và sản phẩm chế biến,100,306.0,20.0,2.3,24.8,312.4,General,Viện Dinh dưỡng Quốc gia
7094,"Thịt bò, bắp, sống",Thịt và sản phẩm chế biến,100,122.0,21.75,0.0,3.85,121.65,General,Viện Dinh dưỡng Quốc gia
7094003,"Thịt bò, bắp, hấp",Thịt và sản phẩm chế biến,100,182.0,32.46,0.0,5.75,181.59,General,Viện Dinh dưỡng Quốc gia
7095003,"Thịt bò, vai, hấp",Thịt và sản phẩm chế biến,100,191.0,32.46,0.24,6.69,191.01,General,Viện Dinh dưỡng Quốc gia
7096,Nầm bò,Thịt và sản phẩm chế biến,100,,0.0,0.0,0.0,0.0,General,Viện Dinh dưỡng Quốc gia
7105002,"Thịt gà, ta, đùi, luộc",Thịt và sản phẩm chế biến,100,261.0,26.51,0.0,17.26,261.38,General,Viện Dinh dưỡng Quốc gia
7106002,"Thịt gà, ta, lườn, đùi, luộc",Thịt và sản phẩm chế biến,100,186.0,31.75,0.0,6.5,185.5,General,Viện Dinh dưỡng Quốc gia
7107002,"Thịt gà, ta, cánh, đùi, luộc",Thịt và sản phẩm chế biến,100,261.0,26.51,0.0,17.26,261.38,General,Viện Dinh dưỡng Quốc gia
7108002,"Thịt gà, ta, chân, đùi, luộc",Thịt và sản phẩm chế biến,100,214.0,20.0,0.2,14.3,209.5,General,Viện Dinh dưỡng Quốc gia
7111002,"Thịt gà, công nghiệp, cổ, luộc",Thịt và sản phẩm chế biến,100,188.0,19.09,0.0,12.43,188.23,General,Viện Dinh dưỡng Quốc gia
7112,"Thịt lợn, mông, sống",Thịt và sản phẩm chế biến,100,131.0,20.48,0.0,5.41,130.61,General,Viện Dinh dưỡng Quốc gia
7113002,"Thịt vịt, lườn, luộc",Thịt và sản phẩm chế biến,100,163.0,27.57,0.0,5.9,163.38,General,Viện Dinh dưỡng Quốc gia
7113003,"Thịt vịt, lườn, hấp",Thịt và sản phẩm chế biến,100,163.0,27.57,0.0,5.9,163.38,General,Viện Dinh dưỡng Quốc gia
7114002,"Thịt vịt, đùi, luộc",Thịt và sản phẩm chế biến,100,267.0,17.8,0.0,21.8,267.4,General,Viện Dinh dưỡng Quốc gia
7115003,"Thịt vịt, cánh, hấp",Thịt và sản phẩm chế biến,100,261.0,26.51,0.0,17.26,261.38,General,Viện Dinh dưỡng Quốc gia
7118002,"Mọc, từ thịt lợn, nấu canh",Thịt và sản phẩm chế biến,100,286.0,14.4,8.06,22.2,289.64,General,Viện Dinh dưỡng Quốc gia
7120,Xương cục,Thịt và sản phẩm chế biến,100,,0.0,0.0,0.0,0.0,General,Viện Dinh dưỡng Quốc gia
7123002,"Tiết ngan, luộc",Thịt và sản phẩm chế biến,100,50.0,12.17,0.06,0.06,49.46,General,Viện Dinh dưỡng Quốc gia
7132,Nước hầm xương lợn,Thịt và sản phẩm chế biến,100,,0.0,0.0,0.0,0.0,General,Viện Dinh dưỡng Quốc gia
7140,Nước canh,Thịt và sản phẩm chế biến,100,,0.0,0.0,0.0,0.0,General,Viện Dinh dưỡng Quốc gia
7141,Nước dùng,Thịt và sản phẩm chế biến,100,,0.0,0.0,0.0,0.0,General,Viện Dinh dưỡng Quốc gia
7142,Thịt xá xíu,Thịt và sản phẩm chế biến,100,189.0,26.37,0.0,9.23,188.55,General,Viện Dinh dưỡng Quốc gia
7143,Xúc xích bò,Thịt và sản phẩm chế biến,100,178.0,10.2,13.5,8.83,174.27,General,Viện Dinh dưỡng Quốc gia
7144,Tiết gà,Thịt và sản phẩm chế biến,100,25.0,5.7,0.2,0.1,24.5,General,Viện Dinh dưỡng Quốc gia
7145,Tiết dê,Thịt và sản phẩm chế biến,100,25.0,5.7,0.2,0.1,24.5,General,Viện Dinh dưỡng Quốc gia
8001,"Cá bống, tươi",Thủy sản và sản phẩm chế biến,100,70.0,15.8,0.0,0.8,70.4,General,Viện Dinh dưỡng Quốc gia
8002,"Cá chày, tươi",Thủy sản và sản phẩm chế biến,100,113.0,20.1,0.0,3.6,112.8,General,Viện Dinh dưỡng Quốc gia
8003,"Cá chép, tươi",Thủy sản và sản phẩm chế biến,100,96.0,16.0,0.0,3.6,96.4,General,Viện Dinh dưỡng Quốc gia
8004,"Cá dưa, tươi",Thủy sản và sản phẩm chế biến,100,115.0,17.6,0.0,5.0,115.4,General,Viện Dinh dưỡng Quốc gia
